ProvID,Name,Capital,Owner,Cores,Culture,Religion,devtax,devprod,devmanp,tradeg,area,region,segion,iscity,inhre,ExtraCost,HasFort
2102,Urkan,Urkantun,MYR,MYR,manchu,tengri,2,2,1,fur,east_heilongjiang,manchuria,central_europe,yes,no,0,no
2103,Udi,Udi,MYR,MYR,manchu,tengri,1,1,1,fur,okhotsk,east_siberia,central_europe,yes,no,0,no
2104,Birija,Niuman,MYR,MYR,manchu,tengri,1,1,1,fur,east_heilongjiang,manchuria,central_europe,yes,no,0,no
2105,Kuru,Kuru,MYR,MYR,manchu,tengri,2,1,1,naval_supplies,central_jilin,manchuria,central_europe,yes,no,0,no
2106,Furdan,Furdan,MJZ,MJZ,manchu,tengri,5,5,5,naval_supplies,ningguta,manchuria,central_europe,yes,no,0,no
2107,Ningguta,Ningguta,MJZ,MJZ,manchu,confucianism,4,5,5,iron,ningguta,manchuria,central_europe,yes,no,0,no
2108,Huncun,Huncun,MJZ,MJZ,manchu,confucianism,5,5,5,naval_supplies,ningguta,manchuria,central_europe,yes,no,0,no
2109,Boduna,Boduna,KRC,KRC,chahar,vajrayana,3,3,3,iron,eastern_mongolia,mongolia,central_europe,yes,no,0,no
2110,Yehe,Yehe,MHX,MHX,manchu,confucianism,3,3,3,fur,jilin,manchuria,central_europe,yes,no,0,no
2111,Hetu Ala,Hetu Ala ,MJZ,MJZ,manchu,confucianism,4,4,5,iron,liaoning,manchuria,central_europe,yes,no,0,no
2112,Andong,Andong,MNG,MNG,manchu,confucianism,2,2,1,grain,liaoning,manchuria,central_europe,yes,no,0,no
2113,Gaizhou,Gaizhou,MNG,MNG,shandong_culture,confucianism,3,3,1,fish,liaoning,manchuria,central_europe,yes,no,0,no
2114,Ereen,Ereen,KHA,KHA,mongol,vajrayana,2,2,3,wool,inner_mongolia,mongolia,central_europe,yes,no,0,no
2115,Chahar,Chahar,KRC,KRC,chahar,vajrayana,2,2,3,wool,inner_mongolia,mongolia,central_europe,yes,no,0,no
2116,Ih Huree,Ih Huree ,KHA,KHA,khalkha,tengri,2,2,3,fur,outer_mongolia,mongolia,central_europe,yes,no,0,no
2117,Zasagt,Zasagt,OIR,OIR,khalkha,tengri,1,1,2,wool,altai_sayan,mongolia,central_europe,yes,no,0,no
2118,Urzhar,Urzhar,OIR,OIR,oirats,sunni,1,1,1,salt,north_zungaria,mongolia,central_europe,yes,no,0,no
2119,Chuguchak,Chugachak,OIR,OIR,oirats,sunni,1,1,2,fur,north_zungaria,mongolia,central_europe,yes,no,0,no
2120,Ili,Ili,CHG,CHG,uyghur,sunni,2,2,3,grain,zungaria,mongolia,central_europe,yes,no,0,no
2121,Kuqa,Kuqa,KAS,KAS,uyghur,sunni,2,2,3,gold,tarim_basin,central_asia,central_europe,yes,no,0,no
2122,Hami,Hami,HMI,HMI,oirats,vajrayana,3,2,3,grain,turpan_kumul,mongolia,central_europe,yes,no,0,no
2123,Qakilik,Qakilik,CHG,CHG,oirats,vajrayana,1,1,2,wool,shanshan,central_asia,central_europe,yes,no,0,no
2124,Yarkand,Yarkant,KAS,KAS,uyghur,sunni,3,2,2,wool,kashgaria,central_asia,central_europe,yes,no,0,no
2125,Kochkor,Kochkor,CHG,CHG,kirgiz,sunni,2,2,3,wool,jetysuu,central_asia,central_europe,yes,no,0,no
2126,Chuy,Chuy,CHG,CHG,kirgiz,sunni,1,1,2,wool,jetysuu,central_asia,central_europe,yes,no,0,no
2127,Yashilkul,Yashilkul,KAS,KAS,uzbehk,sunni,1,1,2,wool,kashgaria,central_asia,central_europe,yes,no,0,no
2128,Ngari,Ngari,GUG,GUG,tibetan,vajrayana,1,1,1,wool,utsang,tibet,central_europe,yes,no,0,no
2129,Changtang,Balkhuduk,UTS,UTS,tibetan,vajrayana,1,1,1,wool,utsang,tibet,central_europe,yes,no,0,no
2130,Nyingchi,Nyingchi,UTS,UTS,tibetan,vajrayana,1,1,2,grain,tsang,tibet,central_europe,yes,no,0,no
2131,Qamdo,Qamdo,KAM,KAM,tibetan,vajrayana,1,1,2,spices,kham,tibet,central_europe,yes,no,0,no
2132,Markam,Markam,KAM,KAM,tibetan,vajrayana,1,1,2,wool,kham,tibet,central_europe,yes,no,0,no
2133,Dege,Dege,KAM,KAM,tibetan,vajrayana,1,1,2,wool,kham,tibet,central_europe,yes,no,0,no
2134,Rebgong,Rebgong,KAM,KAM,tibetan,vajrayana,1,1,2,wool,amdo,tibet,central_europe,yes,no,0,no
2135,Garze,Garze,KAM,KAM,tibetan,vajrayana,1,1,2,grain,kham,tibet,central_europe,yes,no,0,no
2136,Xuanhua,Xuanhua,MNG,MNG&JIN,jin,confucianism,3,3,2,grain,hebei,north_china,china,yes,no,0,no
2137,Daming,Daming,MNG,MNG&YAN,chihan,confucianism,3,3,2,grain,south_hebei,north_china,china,yes,no,0,no
2138,Wuding,Wuding,MNG,MNG&QIC,shandong_culture,confucianism,4,4,3,grain,shandong,north_china,china,yes,no,0,no
2139,Laizhou,Laizhou,MNG,MNG&QIC,shandong_culture,confucianism,3,3,2,fish,shandong,north_china,china,yes,no,0,no
2140,Yanzhou,Yanzhou,MNG,MNG&QIC,zhongyuan,confucianism,3,3,3,grain,shandong,north_china,china,yes,no,0,no
2141,Xuzhou,Xuzhou,MNG,MNG,zhongyuan,confucianism,6,6,3,iron,jiangsu,north_china,china,yes,no,0,no
2142,Huai'an,Huai'an,MNG,MNG,jianghuai,confucianism,2,2,2,fish,jiangsu,north_china,china,yes,no,0,no
2143,Fengyang,Fengyang,MNG,MNG,zhongyuan,confucianism,2,1,1,silk,anhui,north_china,china,yes,no,0,no
2144,Fuyang,Fuyang,MNG,MNG,zhongyuan,confucianism,2,2,1,grain,anhui,north_china,china,yes,no,0,no
2145,Zhenjiang,Zhenjiang,MNG,MNG&WUU,jianghuai,confucianism,5,5,2,naval_supplies,south_jiangsu,south_china,china,yes,no,0,no
2146,Ningguo,Ningguo,MNG,MNG,wu,confucianism,3,3,3,chinaware,south_anhui,south_china,china,yes,no,0,no
2147,Huizhou,Huizhou,MNG,MNG&WUU,wu,confucianism,5,4,3,tea,south_anhui,south_china,china,yes,no,0,no
2148,Shaoxin,Shaoxin,MNG,MNG&WUU,wu,confucianism,6,6,2,tea,zhejiang,south_china,china,yes,no,0,no
2149,Ningbo,Ningbo,MNG,MNG&WUU,wu,confucianism,6,7,3,naval_supplies,zhejiang,south_china,china,yes,no,0,no
2150,Jinhua,Jinhua,MNG,MNG&WUU,wu,confucianism,3,3,2,grain,zhejiang,south_china,china,yes,no,0,no
2151,Poyang,Poyang,MNG,MNG&NNG,gan,confucianism,3,3,2,chinaware,jiangxi,south_china,china,yes,no,0,no
2152,Jianning,Jianning,MNG,MNG&MIN&NNG,chimin,confucianism,2,2,2,tea,fujian,south_china,china,yes,no,0,no
2153,Tingzhou,Tingzhou,MNG,MNG&MIN&NNG,hakka,confucianism,2,2,1,chinaware,fujian,south_china,china,yes,no,0,no
2154,Kelang,Kelang,XXX,none,polynesian,animism,2,2,1,unknown,taiwan,south_china,china,no,no,0,no
2155,Middag,Middag,XXX,none,polynesian,animism,2,2,3,unknown,taiwan,south_china,china,no,no,0,no
2156,Chaochow,Chaochow,MNG,MNG&MIN,chimin,confucianism,6,6,2,chinaware,guangdong,south_china,china,yes,no,0,no
2157,Waichow,Waichow,MNG,MNG&YUE,hakka,confucianism,7,7,3,grain,guangdong,south_china,china,yes,no,0,no
2158,Shiukwan,Shiukwan,MNG,MNG&HUA,hakka,confucianism,4,4,2,iron,guangdong,south_china,china,yes,no,0,no
2159,Leichow,Leichow,MNG,MNG&YUE,chimin,confucianism,3,3,2,sugar,west_guangdong,south_china,china,yes,no,0,no
2160,Ngaichow,Ngaichow,MNG,MNG,chimin,confucianism,1,1,1,tropical_wood,west_guangdong,south_china,china,yes,no,0,no
2161,Limchow,Limchow,MNG,MNG,cantonese,confucianism,3,2,2,fish,west_guangdong,south_china,china,yes,no,0,no
2162,Ngchow,Ngchow,MNG,MNG,cantonese,confucianism,1,1,2,copper,guangxi,south_china,china,yes,no,0,no
2163,Liuzhou,Liuzhou,MNG,MNG,zhuang,confucianism,3,3,2,salt,guangxi,south_china,china,yes,no,0,no
2164,Namning,Namning,MNG,MNG,zhuang,confucianism,1,1,2,grain,guangxi,south_china,china,yes,no,0,no
2165,Pu'er,Pu'er,MNG,MNG&CDL,bai,buddhism,2,2,2,tea,yun_gui_borderland,xinan,china,yes,no,0,no
2166,Dehong,Dehong,MNG,MNG&CDL,shan,buddhism,1,1,2,tropical_wood,yun_gui_borderland,xinan,china,yes,no,0,no
2167,Lijiang,Lijiang,MNG,MNG&CDL,bai,buddhism,1,1,1,tea,yun_gui_borderland,xinan,china,yes,no,0,no
2168,Bozhou,Bozhou,MNG,MNG&CYI&CXI,yi,animism,2,2,2,grain,chuannan,xinan,china,yes,no,0,no
2169,Langzhong,Langzhong,MNG,MNG&CXI&SHU,sichuanese,confucianism,2,2,1,grain,chuanbei,xinan,china,yes,no,0,no
2170,Songqu,Songqu,MNG,MNG&CXI,tibetan,vajrayana,1,1,1,wool,chuanbei,xinan,china,yes,no,0,no
2171,Xiangyang,Xiangyang,MNG,MNG&CXI,hubei,confucianism,4,4,3,grain,huguang,south_china,china,yes,no,0,no
2172,Jingzhou,Jingzhou,MNG,MNG&CXI&CHC,hubei,confucianism,3,3,2,grain,huguang,south_china,china,yes,no,0,no
2173,Yuanling,Yuanling,MNG,MNG&CMI&CHC,miao,animism,3,3,2,tea,hunan,south_china,china,yes,no,0,no
2174,Hengyang,Hengyang,MNG,MNG&CMI&CHC,xiang,animism,3,3,3,gold,hunan,south_china,china,yes,no,0,no
2175,Runing,Runing,MNG,MNG&LNG,zhongyuan,confucianism,3,3,2,cloth,henan,north_china,china,yes,no,0,no
2176,Shangqiu,Shangqiu,MNG,MNG&LNG,zhongyuan,confucianism,5,5,2,cloth,henan,north_china,china,yes,no,0,no
2177,Ningwu,Ningwu,MNG,MNG&JIN,jin,confucianism,1,1,2,grain,shanxi,north_china,china,yes,no,0,no
2178,Lu'an,Lu'an,MNG,MNG&JIN,jin,confucianism,3,2,2,iron,shanxi,north_china,china,yes,no,0,no
2179,Yan'an,Yan'an,MNG,MNG&QIN,jin,confucianism,3,3,2,grain,shaanxi,north_china,china,yes,no,0,no
2180,Tianshui,Tianshui,MNG,MNG&CSH,xibei,confucianism,2,2,1,grain,gansu,north_china,china,yes,no,0,no
2181,Pingliang,Pingliang,MNG,MNG&CSH,xibei,confucianism,2,2,2,grain,gansu,north_china,china,yes,no,0,no
2182,Liangzhou,Liangzhou,MNG,MNG&CSH,xibei,confucianism,3,3,2,wool,west_gansu,north_china,china,yes,no,0,no
2183,Taozhou,Taozhou,MNG,MNG&CSH,xibei,confucianism,2,2,2,chinaware,gansu,north_china,china,yes,no,0,no
2184,Xining,Xining,MNG,MNG&CSH,xibei,vajrayana,3,3,2,salt,west_gansu,north_china,china,yes,no,0,no
2185,Mergen,Mergen,MHX,MHX,manchu,tengri,4,4,2,naval_supplies,central_heilongjiang,manchuria,central_europe,yes,no,0,no
2186,Iman,Iman,MJZ,MJZ,manchu,tengri,2,2,2,fish,ningguta,manchuria,central_europe,yes,no,0,no
2187,Sartu,Sartu,KRC,KRC,chahar,tengri,2,2,3,wool,eastern_mongolia,mongolia,central_europe,yes,no,0,no
2188,Alchuka,Alchuka,MHX,MHX,manchu,tengri,4,4,3,grain,jilin,manchuria,central_europe,yes,no,0,no
2189,Tsetserleg,Tsetserleg,OIR,OIR,khalkha,tengri,2,2,2,fur,uliastai,mongolia,central_europe,yes,no,0,no
2190,Qaraqorum,Qaraqorum,OIR,OIR,khalkha,tengri,3,3,3,cloth,uliastai,mongolia,central_europe,yes,no,0,no
2191,Ejin,Ejin,OIR,OIR,oirats,vajrayana,1,1,2,wool,ordos,mongolia,central_europe,yes,no,0,no
2192,Korla,Korla,KAS,KAS,uyghur,vajrayana,1,1,2,grain,tarim_basin,central_asia,central_europe,yes,no,0,no
2193,Govi,Govi,OIR,OIR,khalkha,tengri,1,1,1,wool,central_mongolia,mongolia,central_europe,yes,no,0,no
1914,none,none,XXX,none,none,none,0,0,0,unknown,none,none,none,no,no,0,no
2195,Adyghe,Sochi,CIR,CIR,circassian,coptic,2,2,2,grain,circassia,caucasia,near_east,yes,no,0,no
2196,Guria,Batumi,GEO,GEO,georgian,coptic,2,2,2,fish,odishi,caucasia,near_east,yes,no,0,no
2197,Kabardia,Nalchik,CIR,CIR,circassian,coptic,1,1,2,wine,circassia,caucasia,near_east,yes,no,0,no
2198,Khundzia,Kumukh,GAZ,GAZ,dagestani,coptic,3,3,3,iron,dagestan,caucasia,near_east,yes,no,0,no
2199,Tarki,Tarku,GAZ,GAZ,dagestani,coptic,2,2,3,fish,dagestan,caucasia,near_east,yes,no,0,no
1915,none,none,XXX,none,none,none,0,0,0,unknown,none,none,none,no,no,0,no
2201,Alania,Dzaudzhikau,CIR,CIR,circassian,coptic,1,1,1,wine,circassia,caucasia,near_east,yes,no,0,no
2202,Melikates,Khankendi,ARM,ARM,armenian,coptic,1,1,1,wool,armenia,caucasia,near_east,yes,no,0,no
2203,Kahketi,Telavi,GEO,GEO,georgian,coptic,3,3,3,copper,georgia,caucasia,near_east,yes,no,0,no
2204,Samtskhe,Kars,ARM,ARM,armenian,coptic,1,1,1,wine,armenia,caucasia,near_east,yes,no,0,no
2205,Nakhchivan,Nakhchevani,ARM,ARM,armenian,coptic,2,2,2,wine,armenia,caucasia,near_east,yes,no,0,no
2206,Urmia,Urmiyeh,QAR,QAR&PER,kurdish,shiite,3,3,2,wine,tabriz,persia,persia,yes,no,0,no
2207,Maragheh,Marageh,QAR,QAR&PER,azerbaijani,shiite,2,2,2,wool,tabriz,persia,persia,yes,no,0,no
2208,Terek,Mozdok,GAZ,GAZ,dagestani,coptic,3,3,3,grain,dagestan,caucasia,near_east,yes,no,0,no
2209,Ilam,Ilam,TIM,PER,kurdish,shiite,3,3,2,grain,luristan,persia,persia,yes,no,0,no
2210,Kirmanshah,Kirmanshah,TIM,PER&TIM&ARD,kurdish,shiite,2,2,1,cloth,luristan,persia,persia,yes,no,0,no
2211,Ardalan,Sanandaj,ARD,PER&TIM&ARD,kurdish,shiite,3,3,1,cloth,south_kurdistan,persia,persia,yes,no,0,no
2212,Zanjan,Zanjan,TIM,PER&TIM,azerbaijani,shiite,3,3,1,spices,azerbaijan,persia,persia,yes,no,0,no
2213,Markazi,Qom,TIM,PER&TIM,persian,shiite,3,3,1,cloth,iraq_e_ajam,persia,persia,yes,no,0,no
2214,Golestan,Asatarabad,TIM,PER&TIM&TAB,mazandarani,shiite,2,2,3,tea,tabarestan,persia,persia,yes,no,0,no
2215,Qazvin,Qazvin,TIM,PER&TIM,persian,shiite,2,2,1,silk,azerbaijan,persia,persia,yes,no,0,no
2216,Semnan,Semnan,TIM,PER&TIM&KHO,persian,shiite,2,2,2,cloth,iraq_e_ajam,persia,persia,yes,no,0,no
2217,Yasuj,Yasuj,TIM,PER&TIM,persian,shiite,2,2,1,cloth,luristan,persia,persia,yes,no,0,no
2218,Shiraz,Shiraz,TIM,PER&TIM,persian,shiite,4,3,2,wine,farsistan,persia,persia,yes,no,0,no
2219,Bandar Langeh,Bandar Langeh ,TIM,PER&TIM,persian,shiite,2,2,2,spices,persian_gulf_coast,persia,persia,yes,no,0,no
2220,Bam,Bam,TIM,PER&TIM,persian,shiite,1,1,1,wool,kerman,persia,persia,yes,no,0,no
2221,Mashhad,Mashhad,TIM,PER&TIM&KHO,khorasani,shiite,2,2,2,copper,khorasan,khorasan,persia,yes,no,0,no
2222,Ardakan,Ardakan,TIM,PER&TIM&KHO,persian,shiite,2,2,1,cloth,isfahan,persia,persia,yes,no,0,no
2223,Larestan,Lar,TIM,PER&TIM,persian,shiite,2,2,2,iron,farsistan,persia,persia,yes,no,0,no
2224,Ferah,Ferah,TIM,TIM&AFG&KHO,khorasani,shiite,1,1,2,wool,sistan,khorasan,persia,yes,no,0,no
2225,Bamyan,Bamyan,TIM,TIM&AFG,afghani,shiite,2,2,2,dyes,ghor,khorasan,persia,yes,no,0,no
2226,Jalalabad,Jalalabad,TIM,TIM&AFG,afghani,shiite,4,4,3,dyes,kabulistan,khorasan,persia,yes,no,0,no
2227,Kunduz,Kunduz,TIM,TIM&AFG,afghani,shiite,1,1,2,cotton,balkh,khorasan,persia,yes,no,0,no
2228,Maymana,Maymana,TIM,TIM&AFG,afghani,shiite,3,3,2,cotton,balkh,khorasan,persia,yes,no,0,no
2229,Bust,Bust,TIM,TIM&AFG&KHO,afghani,shiite,1,1,3,wool,sistan,khorasan,persia,yes,no,0,no
2230,Chagai,Dalbandin,BAL,BAL,baluchi,shiite,1,1,2,wool,sistan,khorasan,persia,yes,no,0,no
2231,Bela,Bela,BAL,BAL,baluchi,shiite,2,2,1,fish,makran,khorasan,persia,yes,no,0,no
2232,Kharan,Kharan,BAL,BAL,baluchi,shiite,1,1,2,wool,makran,khorasan,persia,yes,no,0,no
2233,Chabahar,Chabahar,BAL,BAL,baluchi,shiite,1,1,1,fish,makran,khorasan,persia,yes,no,0,no
2234,Rafsanjan,Rafsanjan,TIM,PER&TIM,persian,shiite,2,2,1,wool,kerman,persia,persia,yes,no,0,no
2235,Sabzevar,Sabzevar,TIM,PER&TIM&KHO,khorasani,shiite,3,3,1,dyes,khorasan,khorasan,persia,yes,no,0,no
2236,Bojnord,Bojnord,TIM,PER&TIM&KHO,khorasani,shiite,2,2,1,wool,khorasan,khorasan,persia,yes,no,0,no
2237,Tekrur,Tekrur,XXX,none,fulani,shamanism,3,3,1,unknown,tekrur,niger,africa,no,no,0,no
2238,Kantor,Sutuco,MAL,MAL&KBU,senegambian,shamanism,1,1,1,ivory,futa_jallon,guinea,africa,yes,no,0,no
2239,Siine,Mbissel,JOL,JOL,senegambian,shamanism,2,2,1,slaves,jolof,guinea,africa,yes,no,0,no
2240,Galam,Galam,XXX,none,fulani,shamanism,3,3,1,unknown,tekrur,niger,africa,no,no,0,no
2241,Beafada,Beafada,XXX,none,senegambian,shamanism,1,1,1,slaves,guinea_coast,guinea,africa,no,no,0,no
2242,Karou,Karou,XXX,none,dyola,shamanism,1,1,1,unknown,guinea_coast,guinea,africa,no,no,0,no
2243,Termes,Awdaghust,ZAF,ZAF,soninke,sunni,1,1,1,wool,baghena,sahel,africa,yes,no,0,no
2244,Tagant,Kiffa,XXX,none,fulani,shamanism,1,1,1,unknown,tekrur,niger,africa,no,no,0,no
2245,Wagadu,Dia,ZAF,ZAF,soninke,shamanism,2,2,1,wool,baghena,sahel,africa,yes,no,0,no
2246,Baghena,Koumbi,ZAF,ZAF,soninke,sunni,2,2,1,wool,baghena,sahel,africa,yes,no,0,no
2247,Hodh,Walata,TMB,TMB,tuareg,sunni,2,2,1,wool,baghena,sahel,africa,yes,no,0,no
2248,Do,Walata,MAL,MAL,mali,shamanism,4,4,1,grain,manding,niger,africa,yes,no,0,no
2249,Sibiridugu,Bamako,MAL,MAL,mali,shamanism,2,2,1,spices,massina,niger,africa,yes,no,0,no
2250,Bendugu,San,MAL,MAL,bozo,shamanism,3,3,1,iron,massina,niger,africa,yes,no,0,no
1916,none,none,XXX,none,none,none,0,0,0,unknown,none,none,none,no,no,0,no
2252,Lobi,Lobi,KNG,KNG,dyola,shamanism,2,2,1,gold,kong,niger,africa,yes,no,0,no
2253,Gwiriko,Say,MAL,MAL,dyola,shamanism,1,1,1,grain,kong,niger,africa,yes,no,0,no
2254,Bonoman,Bono Manso ,BON,BON,aka,shamanism,3,3,1,tropical_wood,lower_volta,niger,africa,yes,no,0,no
2255,Gyaaman,Amanvi,BON,BON,aka,shamanism,2,2,1,coffee,lower_volta,niger,africa,yes,no,0,no
2256,Dagbon,Yendi,DGB,DGB,dagomba,shamanism,1,1,1,dyes,lower_volta,niger,africa,yes,no,0,no
2257,Denkyira,Dunkwa,XXX,none,aka,shamanism,2,2,1,coffee,west_africa_coast,guinea,africa,no,no,0,no
2258,Cape Coast,Axim,XXX,none,aka,shamanism,2,2,1,unknown,west_africa_coast,guinea,africa,no,no,0,no
2259,Sah,Sah,ZAF,ZAF,bambara,shamanism,3,3,1,grain,jenne,niger,africa,yes,no,0,no
2260,Mema,Tendirma,ZAF,ZAF,bambara,sunni,2,2,1,grain,niger_bend,sahel,africa,yes,no,0,no
2261,Kala,Isaq,JNN,JNN,bozo,shamanism,4,4,1,fish,jenne,niger,africa,yes,no,0,no
2262,Karabara,Karabara,SON,SON,songhai,sunni,3,3,1,fish,niger_bend,sahel,africa,yes,no,0,no
2263,Haayre,Douentza,MSI,MSI&YAT,bozo,shamanism,1,1,1,ivory,jenne,niger,africa,yes,no,0,no
2264,Hombori,Amanvi,SON,SON,songhai,shamanism,1,1,1,wool,niger_bend,sahel,africa,yes,no,0,no
2265,Liptako,Dori,MSI,MSI&YAT,mossi,shamanism,1,1,1,wool,upper_volta,niger,africa,yes,no,0,no
2266,Bilanga,Bilanga,MSI,MSI,mossi,shamanism,1,1,1,grain,upper_volta,niger,africa,yes,no,0,no
2267,Tenkodogo,Tenkodogo,MSI,MSI,mossi,shamanism,3,3,1,grain,lower_volta,niger,africa,yes,no,0,no
2268,Aribanda,Kukiya,SON,SON,songhai,sunni,3,3,1,grain,dendi,sahel,africa,yes,no,0,no
2269,Zarmaganda,Ouallam,SON,SON,songhai,sunni,2,2,1,wool,dendi,sahel,africa,yes,no,0,no
2270,Dallol,Say,SON,SON,songhai,shamanism,2,2,1,grain,dendi,sahel,africa,yes,no,0,no
2271,Azawagh,Menaka,SON,SON,tuareg,sunni,1,1,1,wool,western_sahara,sahel,africa,yes,no,0,no
2272,Azbin,In Gall ,AIR,AIR,tuareg,sunni,1,1,1,salt,azbin,sahel,africa,yes,no,0,no
2273,Ader,Tahoua,AIR,AIR,tuareg,sunni,1,1,1,wool,azbin,sahel,africa,yes,no,0,no
2274,Air,Asodé,AIR,AIR,tuareg,sunni,4,4,1,iron,azbin,sahel,africa,yes,no,0,yes
2275,Tenere,Aghram,AIR,AIR,tuareg,sunni,1,1,1,wool,east_azbin,sahel,africa,yes,no,0,no
2276,Itesan,Tahut,AIR,AIR,tuareg,sunni,1,1,1,wool,azbin,sahel,africa,yes,no,0,no
2277,Kawar,Kawar,AIR,AIR,tuareg,sunni,1,1,1,salt,east_azbin,sahel,africa,yes,no,0,no
2278,Kebbi,Sorko,SON,SON&HAU,hausa,shamanism,2,2,1,grain,zazzau,niger,africa,yes,no,0,no
2279,Daura,Daura,KTS,KTS,hausa,sunni,3,3,1,dyes,katsina,niger,africa,yes,no,0,no
2280,Biram,Biram,KAN,KAN,hausa,sunni,2,2,1,dyes,hausa,niger,africa,no,no,0,no
2281,Rano,Rano,KAN,KAN,hausa,sunni,2,2,1,dyes,hausa,niger,africa,yes,no,0,no
2282,Muniyo,Muniyo,KBO,KBO,kanuri,sunni,2,2,1,grain,bornu,sahel,africa,yes,no,0,no
2283,Bedde,Bedde,KBO,KBO,kanuri,sunni,1,1,1,grain,bornu,sahel,africa,yes,no,0,no
2284,Manga,Manga,KBO,KBO,kanuri,sunni,2,2,1,grain,bornu,sahel,africa,yes,no,0,no
2285,Marghi,Marghi,KBO,KBO,kanuri,shamanism,1,1,1,grain,adamawa_plateau,niger,africa,yes,no,0,no
2286,Logone,Logone,YAO,YAO&KBO,kanuri,shamanism,2,2,1,ivory,kanem,sahel,africa,yes,no,0,no
2287,Kotoko,Kotoko,YAO,YAO&KBO,kanuri,sunni,3,3,1,grain,kanem,sahel,africa,yes,no,0,no
2288,Yao,Yao,YAO,YAO,bilala,sunni,3,3,1,grain,kanem,sahel,africa,yes,no,0,no
2289,Ondo,Ondo,BEN,BEN,yorumba,shamanism,2,2,1,coffee,benin,guinea,africa,yes,no,0,no
2290,Ijebu,Ijebu,BEN,BEN,yorumba,shamanism,2,2,1,slaves,benin,guinea,africa,yes,no,0,no
2291,Ketu,Ketu,OYO,OYO,yorumba,shamanism,2,2,1,slaves,atacora_oueme,niger,africa,yes,no,0,no
2292,Moshi,Bajibo,OYO,OYO,yorumba,shamanism,1,1,1,tropical_wood,atacora_oueme,niger,africa,yes,no,0,no
2293,Yawuri,Birnin Yawuri ,ZZZ,ZZZ,hausa,shamanism,1,1,1,coffee,zazzau,niger,africa,yes,no,0,no
2294,Warri,Warri,BEN,BEN,yorumba,shamanism,1,1,1,slaves,benin,guinea,africa,yes,no,0,no
2295,Atakora,Sansanné Mango ,DGB,DGB,dagomba,shamanism,1,1,1,tropical_wood,atacora_oueme,niger,africa,yes,no,0,no
2296,Biga,Biga,TUR,TUR,turkish,sunni,4,4,3,naval_supplies,hudavendigar,anatolia,near_east,yes,no,0,no
2297,Saruhan,Manisa,BYZ,BYZ,greek,orthodox,4,4,3,cotton,aydin,anatolia,near_east,yes,no,0,no
2298,Tekke,Adalia,BYZ,BYZ,greek,orthodox,3,3,2,cotton,aydin,anatolia,near_east,yes,no,0,no
2299,Bolu,Bolu,TUR,TUR,turkish,sunni,3,3,2,fish,kastamonu,anatolia,near_east,yes,no,0,no
2300,Bozok,Yozgat,TUR,TUR,turkish,sunni,3,3,2,grain,rum,anatolia,near_east,yes,no,0,no
2301,Kayseri,Kayseri,DUL,DUL,turkish,sunni,3,3,3,iron,dulkadir,anatolia,near_east,yes,no,0,no
2302,Içel,Ermenek,KAR,KAR,turkish,sunni,2,2,2,naval_supplies,aleppo,anatolia,near_east,yes,no,0,yes
2303,Malatya,Malatiya,DUL,DUL,turkish,sunni,3,3,4,cloth,dulkadir,anatolia,near_east,yes,no,0,no
2304,Canik,Samsun,TUR,TUR,turkish,sunni,3,3,3,wine,rum,anatolia,near_east,yes,no,0,no
2305,Erzincan,Erzindjan,ARM,ARM,armenian,coptic,3,3,2,copper,erzurum,anatolia,near_east,yes,no,0,no
2306,Mush,Mus,QAR,QAR,kurdish,sunni,3,3,3,wool,north_kurdistan,anatolia,near_east,yes,no,0,no
2307,Van,Van,QAR,QAR,kurdish,sunni,3,3,2,wool,north_kurdistan,anatolia,near_east,yes,no,0,no
2308,Cizre,Djeziret,QAR,QAR,al_iraqiya_arabic,sunni,2,2,2,sugar,al_jazira,mashriq,near_east,yes,no,0,no
2309,Sinjar,Sindjar,QAR,QAR,al_iraqiya_arabic,sunni,2,2,2,grain,al_jazira,mashriq,near_east,yes,no,0,no
2310,Tikrit,Tikrit,QAR,QAR,al_iraqiya_arabic,sunni,2,2,2,wool,al_jazira,mashriq,near_east,yes,no,0,no
2311,Samawah,Najaf,QAR,IRQ&QAR,al_iraqiya_arabic,sunni,3,3,2,wool,iraq_arabi,mashriq,near_east,yes,no,0,no
2312,Wasit,Wasit,QAR,IRQ&QAR,al_iraqiya_arabic,sunni,2,2,2,grain,iraq_arabi,mashriq,near_east,yes,no,0,no
2313,Antioch,Antakya,MAM,SYR&MAM,al_suryah_arabic,sunni,4,4,3,cloth,aleppo,anatolia,near_east,yes,no,0,no
2314,Rahba,Deir ez-Zor ,MAM,MAM&SYR,al_suryah_arabic,sunni,1,1,1,grain,rakka,mashriq,near_east,yes,no,0,no
2315,Suez,Suweis,MAM,MAM,al_misr_arabic,sunni,2,2,1,wool,sharqiya,egypt,africa,yes,no,0,no
2316,Al Gharbia,Tanta,MAM,MAM,al_misr_arabic,sunni,4,4,4,grain,gharbia,egypt,africa,yes,no,0,no
2317,Minya,Al Minya ,MAM,MAM,al_misr_arabic,sunni,2,2,2,grain,central_egypt,egypt,africa,yes,no,0,no
2318,Al Wahat,Al Wahat ,MAM,MAM,al_misr_arabic,sunni,1,1,1,wool,libyan_desert,egypt,africa,yes,no,0,no
2319,Asyut,Akhmim,MAM,MAM,al_misr_arabic,sunni,2,2,2,grain,central_egypt,egypt,africa,yes,no,0,no
